"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"34","14.253797600","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3210/35340, ttl=51 (request in 33)"
"36","15.273412500","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3211/35596, ttl=51 (request in 35)"
"38","16.296330600","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3212/35852, ttl=51 (request in 37)"
"40","17.294823000","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3213/36108, ttl=51 (request in 39)"
"42","18.314732600","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3214/36364, ttl=51 (request in 41)"
"44","19.335484500","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3215/36620, ttl=51 (request in 43)"
"46","20.335531100","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3216/36876, ttl=51 (request in 45)"
"48","21.354916300","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3217/37132, ttl=51 (request in 47)"
"50","22.353744500","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3218/37388, ttl=51 (request in 49)"
"52","23.374933900","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3219/37644, ttl=51 (request in 51)"
"54","24.374609100","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3220/37900, ttl=51 (request in 53)"
"56","25.268894000","52.139.250.253","172.20.10.8","TLSv1.2","280","31 dBm","","","Application Data"
"59","25.396355200","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3221/38156, ttl=51 (request in 58)"
"61","26.400958300","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3222/38412, ttl=51 (request in 60)"
"63","27.436045100","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3223/38668, ttl=51 (request in 62)"
"65","28.415375400","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3224/38924, ttl=51 (request in 64)"
"67","29.414822900","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3225/39180, ttl=51 (request in 66)"
"69","30.434997600","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3226/39436, ttl=51 (request in 68)"
"71","31.475502200","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3227/39692, ttl=51 (request in 70)"
"73","32.495024000","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3228/39948, ttl=51 (request in 72)"
"75","33.515722700","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3229/40204, ttl=51 (request in 74)"
"78","33.957530600","172.20.10.1","172.20.10.8","DNS","252","30 dBm","","","Standard query response 0xdd6b A tile-service.weather.microsoft.com CNAME wildcard.weather.microsoft.com.edgekey.net CNAME e15275.g.akamaiedge.net A 104.85.66.81"
"80","34.176946000","104.85.66.81","172.20.10.8","TCP","118","31 dBm","","","80  >  50172 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400 SACK_PERM=1 WS=128"
"84","34.382050700","104.85.66.81","172.20.10.8","TCP","106","31 dBm","","","80  >  50172 [ACK] Seq=1 Ack=214 Win=64128 Len=0"
"85","34.382050700","104.85.66.81","172.20.10.8","HTTP","444","31 dBm","","","HTTP/1.1 200 OK "
"88","34.535355400","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3230/40460, ttl=51 (request in 87)"
"92","35.558055200","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3231/40716, ttl=51 (request in 91)"
"94","36.554671300","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3232/40972, ttl=51 (request in 93)"
"97","37.573889500","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3233/41228, ttl=51 (request in 96)"
"99","38.595098100","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3234/41484, ttl=51 (request in 98)"
"102","39.615151600","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3235/41740, ttl=51 (request in 101)"
"104","39.842578100","46:f2:1b:94:13:64","IntelCor_d5:17:4a","ARP","94","30 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"106","40.634900100","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3236/41996, ttl=51 (request in 105)"
"108","41.654847500","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3237/42252, ttl=51 (request in 107)"
"110","42.675662900","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3238/42508, ttl=51 (request in 109)"
"112","43.695261400","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3239/42764, ttl=51 (request in 111)"
"114","44.695713500","153.37.235.5","172.20.10.8","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=3240/43020, ttl=51 (request in 113)"
"117","45.714076700","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3241/43276, ttl=51 (request in 116)"
"119","46.715829500","153.37.235.5","172.20.10.8","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=3242/43532, ttl=51 (request in 118)"
"121","47.734941700","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3243/43788, ttl=51 (request in 120)"
"123","48.755204100","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3244/44044, ttl=51 (request in 122)"
"125","49.775285500","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3245/44300, ttl=51 (request in 124)"
"127","50.794358700","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3246/44556, ttl=51 (request in 126)"
"129","51.815421300","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3247/44812, ttl=51 (request in 128)"
"131","52.823271300","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3248/45068, ttl=51 (request in 130)"
"133","53.843291500","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3249/45324, ttl=51 (request in 132)"
"135","54.855391100","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3250/45580, ttl=51 (request in 134)"
"137","55.854985200","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3251/45836, ttl=51 (request in 136)"
"140","56.876097800","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3252/46092, ttl=51 (request in 139)"
"142","57.876031900","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3253/46348, ttl=51 (request in 141)"
"144","58.894327200","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3254/46604, ttl=51 (request in 143)"
"146","59.915473700","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3255/46860, ttl=51 (request in 145)"
"148","60.935412000","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3256/47116, ttl=51 (request in 147)"
"150","61.956694400","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3257/47372, ttl=51 (request in 149)"
"152","62.955982000","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3258/47628, ttl=51 (request in 151)"
"154","63.975018700","153.37.235.5","172.20.10.8","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=3259/47884, ttl=51 (request in 153)"
"156","64.995580400","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3260/48140, ttl=51 (request in 155)"
"158","66.015589900","153.37.235.5","172.20.10.8","ICMP","126","31 dBm","","","Echo (ping) reply    id=0x0001, seq=3261/48396, ttl=51 (request in 157)"
"160","66.106961200","172.20.10.1","172.20.10.8","DNS","217","31 dBm","","","Standard query response 0xb693 A client.wns.windows.com CNAME wns.notify.trafficmanager.net CNAME vip2-sg2p.wns.notify.trafficmanager.net A 40.119.211.203"
"162","66.228445800","40.119.211.203","172.20.10.8","TCP","118","32 dBm","","","443  >  50173 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400 WS=1 SACK_PERM=1"
"165","66.433167800","40.119.211.203","172.20.10.8","TCP","1506","31 dBm","","","443  >  50173 [ACK] Seq=1 Ack=179 Win=8014 Len=1400 [TCP segment of a reassembled PDU]"
"166","66.433167800","40.119.211.203","172.20.10.8","TCP","166","31 dBm","","","443  >  50173 [PSH, ACK] Seq=1401 Ack=179 Win=8014 Len=60 [TCP segment of a reassembled PDU]"
"167","66.433167800","40.119.211.203","172.20.10.8","TCP","972","31 dBm","","","[TCP Previous segment not captured] 443  >  50173 [PSH, ACK] Seq=2921 Ack=179 Win=8014 Len=866 [TCP segment of a reassembled PDU]"
"168","66.433167800","40.119.211.203","172.20.10.8","TCP","1506","31 dBm","","","[TCP Out-Of-Order] 443  >  50173 [ACK] Seq=1461 Ack=179 Win=8014 Len=1400 [TCP segment of a reassembled PDU]"
"169","66.433167800","40.119.211.203","172.20.10.8","TCP","166","31 dBm","","","[TCP Out-Of-Order] 443  >  50173 [PSH, ACK] Seq=2861 Ack=179 Win=8014 Len=60"
"174","66.638467100","40.119.211.203","172.20.10.8","TLSv1.2","157","29 dBm","","","Change Cipher Spec, Encrypted Handshake Message"
"178","66.842757500","40.119.211.203","172.20.10.8","TLSv1.2","386","30 dBm","","","Application Data"
"179","66.842757500","40.119.211.203","172.20.10.8","TCP","106","30 dBm","","","443  >  50173 [ACK] Seq=4118 Ack=1821 Win=8192 Len=0"
"180","66.842757500","40.119.211.203","172.20.10.8","TCP","106","30 dBm","","","443  >  50173 [ACK] Seq=4118 Ack=1924 Win=8089 Len=0"
"181","66.842757500","40.119.211.203","172.20.10.8","TLSv1.2","207","30 dBm","","","Application Data"
"182","66.842757500","40.119.211.203","172.20.10.8","TLSv1.2","207","30 dBm","","","[TCP Previous segment not captured] , Application Data"
"185","67.015255100","153.37.235.5","172.20.10.8","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=3262/48652, ttl=51 (request in 184)"
"186","67.457094600","40.119.211.203","172.20.10.8","TCP","373","29 dBm","","","[TCP Retransmission] 443  >  50173 [PSH, ACK] Seq=4219 Ack=1924 Win=8089 Len=267"
"189","67.663525300","40.119.211.203","172.20.10.8","TLSv1.2","226","28 dBm","","","Application Data"
"192","68.043205200","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3263/48908, ttl=51 (request in 191)"
"194","69.055167900","153.37.235.5","172.20.10.8","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=3264/49164, ttl=51 (request in 193)"
