"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"367","117.777464500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4038/50703, ttl=53 (request in 366)"
"369","118.809664000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4039/50959, ttl=53 (request in 368)"
"371","118.951064000","122.96.96.159","172.20.10.6","TCP","106","28 dBm","","","80  >  59141 [ACK] Seq=1 Ack=155 Win=16384 Len=0"
"373","119.748251500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4040/51215, ttl=53 (request in 372)"
"376","120.737760600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4041/51471, ttl=53 (request in 375)"
"377","120.744429100","52.139.250.253","172.20.10.6","TLSv1.2","280","28 dBm","","","Application Data"
"380","121.785755400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4042/51727, ttl=53 (request in 379)"
"383","122.768736600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4043/51983, ttl=53 (request in 382)"
"384","122.776560000","99.84.138.118","172.20.10.6","TCP","118","28 dBm","","","[TCP Keep-Alive ACK] 443  >  62027 [ACK] Seq=1 Ack=2 Win=131 Len=0 SLE=1 SRE=2"
"386","123.778392000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4044/52239, ttl=53 (request in 385)"
"388","124.798372800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4045/52495, ttl=53 (request in 387)"
"390","125.807721200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4046/52751, ttl=53 (request in 389)"
"392","126.798318900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4047/53007, ttl=53 (request in 391)"
"394","127.828095000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4048/53263, ttl=53 (request in 393)"
"396","128.833377800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4049/53519, ttl=53 (request in 395)"
"398","129.853239600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4050/53775, ttl=53 (request in 397)"
"399","130.529825900","204.79.197.219","172.20.10.6","TCP","106","27 dBm","","","443  >  64624 [RST, ACK] Seq=6293 Ack=1357 Win=0 Len=0"
"401","130.849231100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4051/54031, ttl=53 (request in 400)"
"403","130.943098100","122.96.96.159","172.20.10.6","TCP","106","27 dBm","","","80  >  59141 [ACK] Seq=1 Ack=193 Win=16384 Len=0"
"405","131.868212500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4052/54287, ttl=53 (request in 404)"
"407","132.899431500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4053/54543, ttl=53 (request in 406)"
"409","133.908395400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4054/54799, ttl=53 (request in 408)"
"411","134.929374400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4055/55055, ttl=53 (request in 410)"
"413","135.933937800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4056/55311, ttl=53 (request in 412)"
"415","136.953426000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4057/55567, ttl=53 (request in 414)"
"417","137.969620300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4058/55823, ttl=53 (request in 416)"
"419","138.968500700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4059/56079, ttl=53 (request in 418)"
"421","139.990446500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4060/56335, ttl=53 (request in 420)"
"423","141.008938900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4061/56591, ttl=53 (request in 422)"
"425","142.008439600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4062/56847, ttl=53 (request in 424)"
"427","143.028008800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4063/57103, ttl=53 (request in 426)"
"429","144.019157000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4064/57359, ttl=53 (request in 428)"
"431","144.558504700","172.20.10.1","172.20.10.6","DNS","183","28 dBm","","","Standard query response 0xfed3 No such name A researchnet.qqlive.qq.com SOA qq.com"
"433","145.028466000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4065/57615, ttl=53 (request in 432)"
"435","146.033066200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4066/57871, ttl=53 (request in 434)"
"437","147.053400600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4067/58127, ttl=53 (request in 436)"
"439","148.068520100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4068/58383, ttl=53 (request in 438)"
"441","149.073509700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4069/58639, ttl=53 (request in 440)"
"443","150.088574700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4070/58895, ttl=53 (request in 442)"
"445","151.116582300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4071/59151, ttl=53 (request in 444)"
"447","152.130086000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4072/59407, ttl=53 (request in 446)"
"449","153.138556100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4073/59663, ttl=53 (request in 448)"
"451","154.148921900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4074/59919, ttl=53 (request in 450)"
"454","155.169199000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4075/60175, ttl=53 (request in 453)"
"457","156.188107000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4076/60431, ttl=53 (request in 456)"
"460","157.193566500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4077/60687, ttl=53 (request in 459)"
"463","158.209480600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4078/60943, ttl=53 (request in 462)"
"465","159.213430600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4079/61199, ttl=53 (request in 464)"
"467","160.228650200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4080/61455, ttl=53 (request in 466)"
"469","161.249554500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4081/61711, ttl=53 (request in 468)"
"471","162.258780900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4082/61967, ttl=53 (request in 470)"
"473","163.278689900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4083/62223, ttl=53 (request in 472)"
"475","164.308714200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4084/62479, ttl=53 (request in 474)"
"477","165.329210700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4085/62735, ttl=53 (request in 476)"
"479","165.763994100","52.139.250.253","172.20.10.6","TLSv1.2","280","28 dBm","","","Application Data"
"482","166.338777300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4086/62991, ttl=53 (request in 481)"
"484","167.359333900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4087/63247, ttl=53 (request in 483)"
"486","167.856100800","99.84.138.118","172.20.10.6","TCP","118","28 dBm","","","[TCP Keep-Alive ACK] 443  >  62027 [ACK] Seq=1 Ack=2 Win=131 Len=0 SLE=1 SRE=2"
"488","168.388846600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4088/63503, ttl=53 (request in 487)"
"490","169.383730300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4089/63759, ttl=53 (request in 489)"
"492","170.404299600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4090/64015, ttl=53 (request in 491)"
"494","171.428687500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4091/64271, ttl=53 (request in 493)"
"496","172.429280400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4092/64527, ttl=53 (request in 495)"
"498","173.438852600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4093/64783, ttl=53 (request in 497)"
"500","174.449229200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4094/65039, ttl=53 (request in 499)"
"502","175.458362700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4095/65295, ttl=53 (request in 501)"
"504","176.095737000","14.18.173.13","172.20.10.6","UDP","132","27 dBm","","","8000  >  1863 Len=38"
"506","176.468296500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4096/16, ttl=53 (request in 505)"
"508","177.476732500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4097/272, ttl=53 (request in 507)"
"510","178.480974100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4098/528, ttl=53 (request in 509)"
"529","179.508251500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4099/784, ttl=53 (request in 526)"
"531","180.498396500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4100/1040, ttl=53 (request in 530)"
"533","181.525813200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4101/1296, ttl=53 (request in 532)"
"536","182.548917100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4102/1552, ttl=53 (request in 535)"
"538","183.553798000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4103/1808, ttl=53 (request in 537)"
"540","184.568878800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4104/2064, ttl=53 (request in 539)"
"543","185.641957200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4105/2320, ttl=53 (request in 542)"
"545","185.872756800","23.198.125.155","172.20.10.6","TLSv1.2","137","27 dBm","","","Encrypted Alert"
"547","185.873617400","23.198.125.155","172.20.10.6","TCP","106","27 dBm","","","443  >  54308 [FIN, ACK] Seq=536 Ack=565 Win=501 Len=0"
"549","186.616888300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4106/2576, ttl=53 (request in 548)"
"551","187.613788900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4107/2832, ttl=53 (request in 550)"
"554","188.629688200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4108/3088, ttl=53 (request in 553)"
"556","189.669137500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4109/3344, ttl=53 (request in 555)"
"558","190.674265400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4110/3600, ttl=53 (request in 557)"
"561","191.684525200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4111/3856, ttl=53 (request in 560)"
"563","191.954801200","122.96.96.159","172.20.10.6","TCP","106","28 dBm","","","80  >  59141 [ACK] Seq=1 Ack=231 Win=16384 Len=0"
"565","192.708961900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4112/4112, ttl=53 (request in 564)"
"567","193.709045800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4113/4368, ttl=53 (request in 566)"
"570","194.725992800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4114/4624, ttl=53 (request in 569)"
"572","195.749047600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4115/4880, ttl=53 (request in 571)"
"574","196.769991200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4116/5136, ttl=53 (request in 573)"
"576","197.763991800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4117/5392, ttl=53 (request in 575)"
"578","198.769547000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4118/5648, ttl=53 (request in 577)"
"580","199.789066100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4119/5904, ttl=53 (request in 579)"
"582","200.809470700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4120/6160, ttl=53 (request in 581)"
"584","201.829054400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4121/6416, ttl=53 (request in 583)"
"586","202.849998400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4122/6672, ttl=53 (request in 585)"
"588","203.859111400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4123/6928, ttl=53 (request in 587)"
"590","204.882119000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4124/7184, ttl=53 (request in 589)"
"592","205.909096800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4125/7440, ttl=53 (request in 591)"
"594","206.914164200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4126/7696, ttl=53 (request in 593)"
"596","207.919133000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4127/7952, ttl=53 (request in 595)"
"598","208.949125200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4128/8208, ttl=53 (request in 597)"
"600","209.969534000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4129/8464, ttl=53 (request in 599)"
"602","210.756551000","52.139.250.253","172.20.10.6","TLSv1.2","280","28 dBm","","","Application Data"
"605","210.963945600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4130/8720, ttl=53 (request in 604)"
"607","211.988664000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4131/8976, ttl=53 (request in 606)"
"609","212.308072700","172.20.10.1","172.20.10.6","DNS","251","27 dBm","","","Standard query response 0xc3c2 A self.events.data.microsoft.com CNAME self-events-data.trafficmanager.net CNAME skypedataprdcoleus06.cloudapp.net A 52.114.133.60"
"611","212.564137700","52.114.133.60","172.20.10.6","TCP","118","27 dBm","","","443  >  64625 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM=1"
"614","212.828853900","52.114.133.60","172.20.10.6","TCP","1506","28 dBm","","","443  >  64625 [ACK] Seq=1 Ack=230 Win=524544 Len=1400 [TCP segment of a reassembled PDU]"
"615","212.828853900","52.114.133.60","172.20.10.6","TCP","1506","28 dBm","","","443  >  64625 [ACK] Seq=1401 Ack=230 Win=524544 Len=1400 [TCP segment of a reassembled PDU]"
"617","212.831402500","52.114.133.60","172.20.10.6","TCP","1506","28 dBm","","","443  >  64625 [ACK] Seq=2801 Ack=230 Win=524544 Len=1400 [TCP segment of a reassembled PDU]"
"618","212.831402500","52.114.133.60","172.20.10.6","TCP","1506","28 dBm","","","443  >  64625 [ACK] Seq=4201 Ack=230 Win=524544 Len=1400 [TCP segment of a reassembled PDU]"
"619","212.831402500","52.114.133.60","172.20.10.6","TLSv1.2","814","28 dBm","","","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"623","212.914892200","99.84.138.118","172.20.10.6","TCP","118","28 dBm","","","[TCP Keep-Alive ACK] 443  >  62027 [ACK] Seq=1 Ack=2 Win=131 Len=0 SLE=1 SRE=2"
"625","212.980407300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4132/9232, ttl=53 (request in 624)"
"626","213.110189000","52.114.133.60","172.20.10.6","TLSv1.2","157","28 dBm","","","Change Cipher Spec, Encrypted Handshake Message"
"629","213.379286300","52.114.133.60","172.20.10.6","TLSv1.2","540","28 dBm","","","Application Data"
"632","213.989263000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4133/9488, ttl=53 (request in 631)"
"634","215.009686100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4134/9744, ttl=53 (request in 633)"
"636","216.024769500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4135/10000, ttl=53 (request in 635)"
"638","217.044213200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4136/10256, ttl=53 (request in 637)"
"640","218.069866500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4137/10512, ttl=53 (request in 639)"
"642","219.090528500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4138/10768, ttl=53 (request in 641)"
"644","220.099399600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4139/11024, ttl=53 (request in 643)"
"646","221.114274700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4140/11280, ttl=53 (request in 645)"
"648","222.130141200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4141/11536, ttl=53 (request in 647)"
"650","223.114289200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4142/11792, ttl=53 (request in 649)"
"652","224.154857800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4143/12048, ttl=53 (request in 651)"
"654","225.153859000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4144/12304, ttl=53 (request in 653)"
"656","226.174678700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4145/12560, ttl=53 (request in 655)"
"658","227.189927000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4146/12816, ttl=53 (request in 657)"
"659","227.585050300","99.84.138.118","172.20.10.6","TLSv1.2","145","28 dBm","","","Application Data"
"660","227.585050300","99.84.138.118","172.20.10.6","TLSv1.2","130","28 dBm","","","Application Data"
"661","227.585050300","99.84.138.118","172.20.10.6","TCP","106","28 dBm","","","443  >  62027 [FIN, ACK] Seq=64 Ack=2 Win=131 Len=0"
"664","228.183867500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4147/13072, ttl=53 (request in 663)"
"666","229.214908300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4148/13328, ttl=53 (request in 665)"
"668","230.229164500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4149/13584, ttl=53 (request in 667)"
"670","231.250279400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4150/13840, ttl=53 (request in 669)"
"672","232.254248200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4151/14096, ttl=53 (request in 671)"
"674","233.269617200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4152/14352, ttl=53 (request in 673)"
"676","234.290369900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4153/14608, ttl=53 (request in 675)"
"678","235.284451900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4154/14864, ttl=53 (request in 677)"
"681","236.308970600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4155/15120, ttl=53 (request in 679)"
"682","236.342191100","14.18.173.13","172.20.10.6","UDP","132","27 dBm","","","8000  >  1863 Len=38"
"684","237.330421400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4156/15376, ttl=53 (request in 683)"
"686","238.329876800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4157/15632, ttl=53 (request in 685)"
"688","239.349451400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4158/15888, ttl=53 (request in 687)"
"690","240.339497900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4159/16144, ttl=53 (request in 689)"
"692","241.350021100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4160/16400, ttl=53 (request in 691)"
"694","242.371022900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4161/16656, ttl=53 (request in 693)"
"696","243.389049000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4162/16912, ttl=53 (request in 695)"
"698","244.394522000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4163/17168, ttl=53 (request in 697)"
"700","245.428999500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4164/17424, ttl=53 (request in 699)"
"702","246.419040500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4165/17680, ttl=53 (request in 701)"
"704","247.439558700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4166/17936, ttl=53 (request in 703)"
"706","248.469594900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4167/18192, ttl=53 (request in 705)"
"708","249.490550700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4168/18448, ttl=53 (request in 707)"
"710","250.567326200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4169/18704, ttl=53 (request in 709)"
"712","251.524568400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4170/18960, ttl=53 (request in 711)"
"714","252.622726200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4171/19216, ttl=53 (request in 713)"
"716","252.930869400","122.96.96.159","172.20.10.6","TCP","106","27 dBm","","","80  >  59141 [ACK] Seq=1 Ack=269 Win=16384 Len=0"
"718","253.644690400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4172/19472, ttl=53 (request in 717)"
"720","254.579606200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4173/19728, ttl=53 (request in 719)"
"722","255.589624100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4174/19984, ttl=53 (request in 721)"
"724","255.754016200","52.139.250.253","172.20.10.6","TLSv1.2","280","27 dBm","","","Application Data"
"727","256.610559200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4175/20240, ttl=53 (request in 726)"
"729","257.614553000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4176/20496, ttl=53 (request in 728)"
"731","258.629663500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4177/20752, ttl=53 (request in 730)"
"733","259.624589800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4178/21008, ttl=53 (request in 732)"
"735","260.643208100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4179/21264, ttl=53 (request in 734)"
"737","261.650609800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4180/21520, ttl=53 (request in 736)"
"739","262.669176000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4181/21776, ttl=53 (request in 738)"
"741","263.679955500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4182/22032, ttl=53 (request in 740)"
"743","264.690634400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4183/22288, ttl=53 (request in 742)"
"745","265.694645200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4184/22544, ttl=53 (request in 744)"
