"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"399","163.686656300","52.114.128.10","172.20.10.6","TLSv1.2","157","33 dBm","","","Change Cipher Spec, Encrypted Handshake Message"
"402","163.979072500","52.114.128.10","172.20.10.6","TCP","106","33 dBm","","","443  >  50083 [ACK] Seq=4118 Ack=1904 Win=524800 Len=0"
"403","164.051807600","52.114.128.10","172.20.10.6","TCP","106","33 dBm","","","443  >  50083 [ACK] Seq=4118 Ack=4704 Win=524800 Len=0"
"404","164.088889300","52.114.128.10","172.20.10.6","TLSv1.2","465","33 dBm","","","Application Data"
"406","164.340128500","52.114.128.10","172.20.10.6","TCP","106","33 dBm","","","443  >  50083 [FIN, ACK] Seq=4477 Ack=5617 Win=524032 Len=0"
"409","164.533026600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2514/53769, ttl=51 (request in 408)"
"411","165.534713600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2515/54025, ttl=51 (request in 410)"
"413","166.554185100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2516/54281, ttl=51 (request in 412)"
"415","167.576074400","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2517/54537, ttl=51 (request in 414)"
"417","168.610532200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2518/54793, ttl=51 (request in 416)"
"419","169.639212700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2519/55049, ttl=51 (request in 418)"
"421","170.612573600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2520/55305, ttl=51 (request in 420)"
"423","171.633162300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2521/55561, ttl=51 (request in 422)"
"425","172.645946800","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2522/55817, ttl=51 (request in 424)"
"427","173.662086800","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2523/56073, ttl=51 (request in 426)"
"429","174.682650500","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2524/56329, ttl=51 (request in 428)"
"431","175.703536700","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2525/56585, ttl=51 (request in 430)"
"433","176.731158500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2526/56841, ttl=51 (request in 432)"
"435","177.756012200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2527/57097, ttl=51 (request in 434)"
"437","178.782261800","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2528/57353, ttl=51 (request in 436)"
"439","179.776697200","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2529/57609, ttl=51 (request in 438)"
"441","180.789087300","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2530/57865, ttl=51 (request in 440)"
"443","181.804575600","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2531/58121, ttl=51 (request in 442)"
"445","182.798214300","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2532/58377, ttl=51 (request in 444)"
"447","183.798604400","110.242.68.66","172.20.10.6","ICMP","126","32 dBm","","","Echo (ping) reply    id=0x0001, seq=2533/58633, ttl=51 (request in 446)"
"449","184.810562800","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2534/58889, ttl=51 (request in 448)"
"451","185.818797100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2535/59145, ttl=51 (request in 450)"
"453","186.833341500","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2536/59401, ttl=51 (request in 452)"
"455","187.871336000","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2537/59657, ttl=51 (request in 454)"
"457","188.858527100","110.242.68.66","172.20.10.6","ICMP","126","33 dBm","","","Echo (ping) reply    id=0x0001, seq=2538/59913, ttl=51 (request in 456)"
