"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"355","150.130540600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3226/39436, ttl=54 (request in 354)"
"357","151.134673700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3227/39692, ttl=54 (request in 356)"
"359","152.168007300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3228/39948, ttl=54 (request in 358)"
"361","153.162131900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3229/40204, ttl=54 (request in 360)"
"363","154.168071500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3230/40460, ttl=54 (request in 362)"
"365","155.187009100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3231/40716, ttl=54 (request in 364)"
"367","156.194504800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3232/40972, ttl=54 (request in 366)"
"369","157.215256400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3233/41228, ttl=54 (request in 368)"
"371","158.223176200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3234/41484, ttl=54 (request in 370)"
"373","159.225170800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3235/41740, ttl=54 (request in 372)"
"375","160.232600000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3236/41996, ttl=54 (request in 374)"
"377","161.243656200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3237/42252, ttl=54 (request in 376)"
"379","162.251008500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3238/42508, ttl=54 (request in 378)"
"381","163.080304900","20.198.162.76","172.20.10.6","TLSv1.2","281","21 dBm","","","Application Data"
"382","163.099438100","40.100.54.226","172.20.10.6","TLSv1.2","146","21 dBm","","","Application Data"
"386","163.255963900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3239/42764, ttl=54 (request in 385)"
"388","164.277079100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3240/43020, ttl=54 (request in 387)"
"390","165.291093400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3241/43276, ttl=54 (request in 389)"
"392","166.300152600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3242/43532, ttl=54 (request in 391)"
"394","167.319893900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3243/43788, ttl=54 (request in 393)"
"396","168.311751800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3244/44044, ttl=54 (request in 395)"
"398","169.316160300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3245/44300, ttl=54 (request in 397)"
"400","170.334727800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3246/44556, ttl=54 (request in 399)"
"402","171.364330200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3247/44812, ttl=54 (request in 401)"
"404","172.363713900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3248/45068, ttl=54 (request in 403)"
"406","173.388178400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3249/45324, ttl=54 (request in 405)"
"408","174.375347800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3250/45580, ttl=54 (request in 407)"
"410","175.400896200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3251/45836, ttl=54 (request in 409)"
"412","176.421274000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3252/46092, ttl=54 (request in 411)"
"414","177.420179800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3253/46348, ttl=54 (request in 413)"
"416","178.314795600","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","21 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"418","178.427192500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3254/46604, ttl=54 (request in 417)"
"420","179.444472900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3255/46860, ttl=54 (request in 419)"
"422","180.469698800","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3256/47116, ttl=54 (request in 421)"
"424","181.500991600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3257/47372, ttl=54 (request in 423)"
"426","182.499328100","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3258/47628, ttl=54 (request in 425)"
"428","183.528362900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3259/47884, ttl=54 (request in 427)"
"430","184.520347700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3260/48140, ttl=54 (request in 429)"
"432","185.540307200","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3261/48396, ttl=54 (request in 431)"
"434","186.560349900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3262/48652, ttl=54 (request in 433)"
"436","187.600238300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3263/48908, ttl=54 (request in 435)"
"438","188.627036300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3264/49164, ttl=54 (request in 437)"
"440","189.650104900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3265/49420, ttl=54 (request in 439)"
"442","190.672633600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3266/49676, ttl=54 (request in 441)"
"444","191.651397400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3267/49932, ttl=54 (request in 443)"
"446","192.668328300","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3268/50188, ttl=54 (request in 445)"
"447","193.100526700","40.100.54.226","172.20.10.6","TLSv1.2","146","22 dBm","","","Application Data"
"450","193.675330300","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3269/50444, ttl=54 (request in 449)"
"452","194.681964600","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3270/50700, ttl=54 (request in 451)"
"454","195.708385500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3271/50956, ttl=54 (request in 453)"
"456","196.715394800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3272/51212, ttl=54 (request in 455)"
"458","197.717334500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3273/51468, ttl=54 (request in 457)"
"460","198.726288800","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3274/51724, ttl=54 (request in 459)"
"462","199.741469100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3275/51980, ttl=54 (request in 461)"
"464","200.775399000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3276/52236, ttl=54 (request in 463)"
"466","201.771523400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3277/52492, ttl=54 (request in 465)"
"468","202.789980700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3278/52748, ttl=54 (request in 467)"
"470","203.799468800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3279/53004, ttl=54 (request in 469)"
"472","204.812026900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3280/53260, ttl=54 (request in 471)"
"474","205.817486500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3281/53516, ttl=54 (request in 473)"
"476","206.841481500","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3282/53772, ttl=54 (request in 475)"
"478","207.870859600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3283/54028, ttl=54 (request in 477)"
"480","208.085524800","20.198.162.76","172.20.10.6","TLSv1.2","281","22 dBm","","","Application Data"
"483","208.882091300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3284/54284, ttl=54 (request in 482)"
"485","209.324748400","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","22 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"487","209.904168300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3285/54540, ttl=54 (request in 486)"
"489","210.926542000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3286/54796, ttl=54 (request in 488)"
"491","211.944810400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3287/55052, ttl=54 (request in 490)"
"493","212.951105800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3288/55308, ttl=54 (request in 492)"
"495","213.953054800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3289/55564, ttl=54 (request in 494)"
"497","214.958774300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3290/55820, ttl=54 (request in 496)"
"499","215.973164700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3291/56076, ttl=54 (request in 498)"
"501","216.972127900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3292/56332, ttl=54 (request in 500)"
"503","217.982198400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3293/56588, ttl=54 (request in 502)"
"505","219.012196200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3294/56844, ttl=54 (request in 504)"
"507","220.025687100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3295/57100, ttl=54 (request in 506)"
"509","221.043169100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3296/57356, ttl=54 (request in 508)"
"511","222.052196700","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3297/57612, ttl=54 (request in 510)"
"513","223.075170700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3298/57868, ttl=54 (request in 512)"
"514","223.100097000","40.100.54.226","172.20.10.6","TLSv1.2","146","21 dBm","","","Application Data"
"517","224.081189400","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3299/58124, ttl=54 (request in 516)"
"519","225.084107800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3300/58380, ttl=54 (request in 518)"
"521","226.092987300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3301/58636, ttl=54 (request in 520)"
"523","227.114042100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3302/58892, ttl=54 (request in 522)"
"525","228.135617800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3303/59148, ttl=54 (request in 524)"
"527","229.156186500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3304/59404, ttl=54 (request in 526)"
"529","230.176201400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3305/59660, ttl=54 (request in 528)"
"531","231.183191800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3306/59916, ttl=54 (request in 530)"
"533","232.185109500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3307/60172, ttl=54 (request in 532)"
"535","233.203227900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3308/60428, ttl=54 (request in 534)"
"537","234.225732300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3309/60684, ttl=54 (request in 536)"
"539","235.239173700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3310/60940, ttl=54 (request in 538)"
"541","236.249765900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3311/61196, ttl=54 (request in 540)"
"543","237.262275600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3312/61452, ttl=54 (request in 542)"
"545","238.258698500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3313/61708, ttl=54 (request in 544)"
"547","239.266265600","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3314/61964, ttl=54 (request in 546)"
"549","239.819722100","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","21 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"551","240.285144000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3315/62220, ttl=54 (request in 550)"
"553","241.298731800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3316/62476, ttl=54 (request in 552)"
"555","242.305267500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3317/62732, ttl=54 (request in 554)"
"557","243.323253600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3318/62988, ttl=54 (request in 556)"
"559","244.347384700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3319/63244, ttl=54 (request in 558)"
"561","245.363863600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3320/63500, ttl=54 (request in 560)"
"563","246.370680800","112.80.248.76","172.20.10.6","ICMP","126","19 dBm","","","Echo (ping) reply    id=0x0001, seq=3321/63756, ttl=54 (request in 562)"
"564","247.106974800","86:39:d4:4b:ef:02","IntelCor_01:f9:af","EAPOL","197","18 dBm","","","Key (Group Message 1 of 2)"
"567","247.382506400","112.80.248.76","172.20.10.6","ICMP","126","19 dBm","","","Echo (ping) reply    id=0x0001, seq=3322/64012, ttl=54 (request in 566)"
"569","248.392213100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3323/64268, ttl=54 (request in 568)"
"571","249.405840200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3324/64524, ttl=54 (request in 570)"
"573","250.258760900","20.198.162.76","172.20.10.6","TLSv1.2","277","20 dBm","","","Application Data"
"576","250.405562700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3325/64780, ttl=54 (request in 575)"
"578","251.428132400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3326/65036, ttl=54 (request in 577)"
"580","252.432322600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3327/65292, ttl=54 (request in 579)"
"582","253.080779700","20.198.162.76","172.20.10.6","TLSv1.2","281","20 dBm","","","Application Data"
"584","253.131440700","40.100.54.226","172.20.10.6","TLSv1.2","144","21 dBm","","","Application Data"
"587","253.445712400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3328/13, ttl=54 (request in 586)"
"589","254.465870200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3329/269, ttl=54 (request in 588)"
"591","255.474279300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3330/525, ttl=54 (request in 590)"
"593","256.498388300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3331/781, ttl=54 (request in 592)"
"595","257.512175200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3332/1037, ttl=54 (request in 594)"
"597","258.497895800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3333/1293, ttl=54 (request in 596)"
"599","259.519885300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3334/1549, ttl=54 (request in 598)"
"601","260.526874100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3335/1805, ttl=54 (request in 600)"
"603","261.550891300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3336/2061, ttl=54 (request in 602)"
"605","262.556945400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3337/2317, ttl=54 (request in 604)"
"607","263.576799800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3338/2573, ttl=54 (request in 606)"
"609","264.581455800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3339/2829, ttl=54 (request in 608)"
"611","265.597946500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3340/3085, ttl=54 (request in 610)"
"613","266.599873100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3341/3341, ttl=54 (request in 612)"
"615","267.604314600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3342/3597, ttl=54 (request in 614)"
"617","268.616954000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3343/3853, ttl=54 (request in 616)"
"619","269.626709900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3344/4109, ttl=54 (request in 618)"
"621","270.322523100","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","21 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"623","270.622540300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3345/4365, ttl=54 (request in 622)"
"625","271.644504400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3346/4621, ttl=54 (request in 624)"
"627","272.662521400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3347/4877, ttl=54 (request in 626)"
"629","273.669938900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3348/5133, ttl=54 (request in 628)"
"631","274.682324600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3349/5389, ttl=54 (request in 630)"
"633","275.704141900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3350/5645, ttl=54 (request in 632)"
"635","276.721589300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3351/5901, ttl=54 (request in 634)"
"637","277.741061300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3352/6157, ttl=54 (request in 636)"
"639","278.738993400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3353/6413, ttl=54 (request in 638)"
"641","279.744697600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3354/6669, ttl=54 (request in 640)"
"643","280.765126700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3355/6925, ttl=54 (request in 642)"
"645","281.768139300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3356/7181, ttl=54 (request in 644)"
"647","282.776749000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3357/7437, ttl=54 (request in 646)"
"649","283.797427500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3358/7693, ttl=54 (request in 648)"
"651","284.800663800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3359/7949, ttl=54 (request in 650)"
"653","285.822121800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3360/8205, ttl=54 (request in 652)"
"655","286.845699200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3361/8461, ttl=54 (request in 654)"
"657","287.862682900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3362/8717, ttl=54 (request in 656)"
"659","288.884688400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3363/8973, ttl=54 (request in 658)"
"661","289.906782800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3364/9229, ttl=54 (request in 660)"
"663","290.912753400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3365/9485, ttl=54 (request in 662)"
"665","291.931684500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3366/9741, ttl=54 (request in 664)"
"667","292.936755700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3367/9997, ttl=54 (request in 666)"
"669","293.942734100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3368/10253, ttl=54 (request in 668)"
"671","294.968234100","112.80.248.76","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=3369/10509, ttl=54 (request in 670)"
"673","295.984731000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3370/10765, ttl=54 (request in 672)"
"675","297.021215300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3371/11021, ttl=54 (request in 674)"
"678","298.023730600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3372/11277, ttl=54 (request in 677)"
"679","298.089066600","20.198.162.76","172.20.10.6","TLSv1.2","281","20 dBm","","","Application Data"
"682","299.043734800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3373/11533, ttl=54 (request in 681)"
"684","300.060265300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3374/11789, ttl=54 (request in 683)"
"686","300.814292800","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","20 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"688","301.068545300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3375/12045, ttl=54 (request in 687)"
"690","302.105441000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3376/12301, ttl=54 (request in 689)"
"692","303.107326700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3377/12557, ttl=54 (request in 691)"
"694","304.132283200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3378/12813, ttl=54 (request in 693)"
"696","305.148209600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3379/13069, ttl=54 (request in 695)"
"698","306.152861700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3380/13325, ttl=54 (request in 697)"
"700","307.162859900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3381/13581, ttl=54 (request in 699)"
"702","308.168805300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3382/13837, ttl=54 (request in 701)"
"704","309.177835700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3383/14093, ttl=54 (request in 703)"
"706","310.193754700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3384/14349, ttl=54 (request in 705)"
"708","311.199373000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3385/14605, ttl=54 (request in 707)"
"710","312.221845100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3386/14861, ttl=54 (request in 709)"
"712","313.228351600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3387/15117, ttl=54 (request in 711)"
"714","314.237059500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3388/15373, ttl=54 (request in 713)"
