"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"109","47.698735500","153.37.235.4","172.20.10.8","ICMP","126","40 dBm","","","Echo (ping) reply    id=0x0001, seq=342/22017, ttl=51 (request in 108)"
"111","48.710594300","153.37.235.4","172.20.10.8","ICMP","126","48 dBm","","","Echo (ping) reply    id=0x0001, seq=343/22273, ttl=51 (request in 110)"
"113","49.739462600","153.37.235.4","172.20.10.8","ICMP","126","48 dBm","","","Echo (ping) reply    id=0x0001, seq=344/22529, ttl=51 (request in 112)"
"115","50.730741600","153.37.235.4","172.20.10.8","ICMP","126","47 dBm","","","Echo (ping) reply    id=0x0001, seq=345/22785, ttl=51 (request in 114)"
"117","51.750751800","153.37.235.4","172.20.10.8","ICMP","126","58 dBm","","","Echo (ping) reply    id=0x0001, seq=346/23041, ttl=51 (request in 116)"
"119","52.770062100","153.37.235.4","172.20.10.8","ICMP","126","49 dBm","","","Echo (ping) reply    id=0x0001, seq=347/23297, ttl=51 (request in 118)"
"121","53.778161200","153.37.235.4","172.20.10.8","ICMP","126","47 dBm","","","Echo (ping) reply    id=0x0001, seq=348/23553, ttl=51 (request in 120)"
"123","54.791842300","153.37.235.4","172.20.10.8","ICMP","126","55 dBm","","","Echo (ping) reply    id=0x0001, seq=349/23809, ttl=51 (request in 122)"
"125","55.815092800","153.37.235.4","172.20.10.8","ICMP","126","54 dBm","","","Echo (ping) reply    id=0x0001, seq=350/24065, ttl=51 (request in 124)"
"127","56.826933000","153.37.235.4","172.20.10.8","ICMP","126","48 dBm","","","Echo (ping) reply    id=0x0001, seq=351/24321, ttl=51 (request in 126)"
"129","57.798354900","49.4.36.99","172.20.10.8","TCP","106","48 dBm","","","5223  >  49799 [FIN, ACK] Seq=1 Ack=1 Win=29200 Len=0"
"133","57.836576400","153.37.235.4","172.20.10.8","ICMP","126","48 dBm","","","Echo (ping) reply    id=0x0001, seq=352/24577, ttl=51 (request in 128)"
"134","57.837156400","172.20.10.1","172.20.10.8","DNS","168","48 dBm","","","Standard query response 0xc229 A pushtrs.push.hicloud.com A 49.4.20.145 A 49.4.39.161"
"136","57.850069400","49.4.36.99","172.20.10.8","TCP","106","48 dBm","","","5223  >  49799 [ACK] Seq=2 Ack=2 Win=29200 Len=0"
"137","57.856789900","49.4.36.99","172.20.10.8","TCP","106","48 dBm","","","[TCP Dup ACK 136#1] 5223  >  49799 [ACK] Seq=2 Ack=2 Win=29200 Len=0"
"138","57.902715300","49.4.20.145","172.20.10.8","TCP","118","48 dBm","","","443  >  49831 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400 SACK_PERM=1 WS=512"
"141","58.033240900","49.4.20.145","172.20.10.8","TCP","106","49 dBm","","","443  >  49831 [ACK] Seq=1 Ack=518 Win=30720 Len=0"
"142","58.036603700","49.4.20.145","172.20.10.8","TLSv1.2","1506","49 dBm","","","Server Hello"
"143","58.036603700","49.4.20.145","172.20.10.8","TCP","662","49 dBm","","","[TCP Previous segment not captured] 443  >  49831 [PSH, ACK] Seq=2801 Ack=518 Win=30720 Len=556 [TCP segment of a reassembled PDU], Server Key Exchange, Server Hello Done"
"145","58.107291900","49.4.20.145","172.20.10.8","TCP","1506","48 dBm","","","[TCP Retransmission] 443  >  49831 [ACK] Seq=1401 Ack=518 Win=30720 Len=1400"
"148","58.171682700","49.4.20.145","172.20.10.8","TLSv1.2","157","48 dBm","","","Change Cipher Spec, Encrypted Handshake Message"
"150","58.256742400","49.4.20.145","172.20.10.8","TCP","1506","48 dBm","","","443  >  49831 [ACK] Seq=3408 Ack=1036 Win=31744 Len=1400 [TCP segment of a reassembled PDU]"
"151","58.258194400","49.4.20.145","172.20.10.8","TCP","1506","48 dBm","","","443  >  49831 [ACK] Seq=4808 Ack=1036 Win=31744 Len=1400 [TCP segment of a reassembled PDU]"
"153","58.260715200","49.4.20.145","172.20.10.8","TLSv1.2","1113","48 dBm","","","Application Data"
"157","58.330980200","49.4.20.145","172.20.10.8","TCP","106","48 dBm","","","443  >  49831 [FIN, ACK] Seq=7215 Ack=1067 Win=31744 Len=0"
"159","58.339664700","49.4.36.99","172.20.10.8","TCP","110","49 dBm","","","5223  >  49832 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"160","58.339664700","49.4.20.145","172.20.10.8","TCP","106","49 dBm","","","443  >  49831 [ACK] Seq=7216 Ack=1068 Win=31744 Len=0"
"163","58.418343400","49.4.36.99","172.20.10.8","TCP","106","48 dBm","","","5223  >  49832 [ACK] Seq=1 Ack=133 Win=29200 Len=0"
"164","58.420247800","49.4.36.99","172.20.10.8","TCP","158","48 dBm","","","5223  >  49832 [PSH, ACK] Seq=1 Ack=133 Win=29200 Len=52"
"166","58.484653000","49.4.36.99","172.20.10.8","TCP","141","48 dBm","","","5223  >  49832 [PSH, ACK] Seq=53 Ack=216 Win=29200 Len=35"
"169","58.867157500","153.37.235.4","172.20.10.8","ICMP","126","48 dBm","","","Echo (ping) reply    id=0x0001, seq=353/24833, ttl=51 (request in 168)"
"171","59.890840100","153.37.235.4","172.20.10.8","ICMP","126","48 dBm","","","Echo (ping) reply    id=0x0001, seq=354/25089, ttl=51 (request in 170)"
"173","60.896584100","153.37.235.4","172.20.10.8","ICMP","126","50 dBm","","","Echo (ping) reply    id=0x0001, seq=355/25345, ttl=51 (request in 172)"
