"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"134","44.111654500","49.4.36.99","172.20.10.8","TCP","158","23 dBm","","","5223  >  49847 [PSH, ACK] Seq=1 Ack=133 Win=29200 Len=52"
"136","44.178816500","49.4.36.99","172.20.10.8","TCP","141","23 dBm","","","5223  >  49847 [PSH, ACK] Seq=53 Ack=216 Win=29200 Len=35"
"139","44.686757300","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1446/42501, ttl=51 (request in 138)"
"141","45.718157600","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1447/42757, ttl=51 (request in 140)"
"144","46.721528000","153.37.235.4","172.20.10.8","ICMP","126","24 dBm","","","Echo (ping) reply    id=0x0001, seq=1448/43013, ttl=51 (request in 142)"
"145","46.907891500","40.119.211.203","172.20.10.8","TLSv1.2","280","24 dBm","","","Application Data"
"148","47.738932900","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1449/43269, ttl=51 (request in 147)"
"150","48.756073500","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1450/43525, ttl=51 (request in 149)"
"152","49.766334800","153.37.235.4","172.20.10.8","ICMP","126","24 dBm","","","Echo (ping) reply    id=0x0001, seq=1451/43781, ttl=51 (request in 151)"
"154","50.779655800","153.37.235.4","172.20.10.8","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=1452/44037, ttl=51 (request in 153)"
"156","51.796405800","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1453/44293, ttl=51 (request in 155)"
"158","52.796973500","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1454/44549, ttl=51 (request in 157)"
"160","53.837193900","153.37.235.4","172.20.10.8","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=1455/44805, ttl=51 (request in 159)"
"162","54.836543300","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1456/45061, ttl=51 (request in 161)"
"164","55.841174800","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1457/45317, ttl=51 (request in 163)"
"166","56.860154100","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1458/45573, ttl=51 (request in 165)"
"168","57.877223500","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1459/45829, ttl=51 (request in 167)"
"170","58.881685200","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1460/46085, ttl=51 (request in 169)"
"172","59.898871600","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1461/46341, ttl=51 (request in 171)"
"174","60.925453400","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1462/46597, ttl=51 (request in 173)"
"176","61.938030700","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1463/46853, ttl=51 (request in 175)"
"178","62.965660600","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1464/47109, ttl=51 (request in 177)"
"180","63.956733900","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1465/47365, ttl=51 (request in 179)"
"182","64.695593600","46:f2:1b:94:13:64","IntelCor_d5:17:4a","ARP","94","24 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"184","64.979606900","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1466/47621, ttl=51 (request in 183)"
"186","66.018049800","153.37.235.4","172.20.10.8","ICMP","126","23 dBm","","","Echo (ping) reply    id=0x0001, seq=1467/47877, ttl=51 (request in 185)"
"188","67.002304800","153.37.235.4","172.20.10.8","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=1468/48133, ttl=51 (request in 187)"
"190","68.019042900","153.37.235.4","172.20.10.8","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=1469/48389, ttl=51 (request in 189)"
