"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"38","0.359063","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2132, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"39","0.460256","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2133, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"40","0.562256","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2134, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"41","0.669771","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2135, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"42","0.766747","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2136, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"43","0.873326","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2137, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"44","0.971668","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2138, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"45","1.080181","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2139, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"46","1.176490","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2140, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"47","1.278881","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2141, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"48","1.384473","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2142, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"49","1.484002","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2143, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"50","1.590300","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2144, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"51","1.691793","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2145, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"52","1.790959","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2146, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"53","1.894207","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2147, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"54","1.995806","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2148, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"55","2.098502","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2149, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"56","2.200454","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2150, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"57","2.307663","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2151, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"58","2.405281","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2152, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"59","2.507650","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2153, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"60","2.616570","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2154, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"61","2.712556","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2155, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"62","2.814879","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2156, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"63","2.917354","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2157, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"64","3.019739","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2158, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"65","3.125928","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2159, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"66","3.224587","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2160, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"67","3.329038","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2161, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"68","3.429137","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2162, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"69","3.532281","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2163, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"70","3.634082","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2164, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"71","3.737172","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2165, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"72","3.839238","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2166, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"73","3.941638","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2167, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"74","4.043994","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2168, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"75","4.146454","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2169, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"76","4.248847","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2170, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"77","4.351246","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2171, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"78","4.453632","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2172, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"79","4.556020","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2173, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"80","4.658446","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2174, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"81","4.761222","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2175, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"82","4.863285","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2176, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"83","4.965640","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2177, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"84","5.068022","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2178, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"85","5.170505","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2179, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"86","5.272889","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2180, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"87","5.375235","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2181, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"88","5.477639","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2182, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"89","5.580064","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2183, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"90","5.682444","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2184, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"91","5.785233","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2185, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"92","5.887253","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2186, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"93","5.989665","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2187, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"94","6.092041","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2188, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"95","6.194454","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2189, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"96","6.296891","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2190, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"97","6.399302","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2191, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"98","6.501663","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2192, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"99","6.604074","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2193, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"100","6.706294","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2194, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"101","6.809066","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2195, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"102","6.911261","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2196, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"103","7.013655","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2197, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"104","7.116083","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2198, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"105","7.218490","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2199, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"106","7.320860","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2200, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"107","7.423259","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2201, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"108","7.525669","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2202, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"109","7.628063","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2203, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"110","7.730452","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2204, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"111","7.833133","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2205, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"112","7.935287","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2206, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"113","8.037655","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2207, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"114","8.140078","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2208, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"115","8.242465","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2209, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"116","8.344883","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2210, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"117","8.447282","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2211, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"118","8.549656","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2212, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"119","8.652066","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2213, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"120","8.754484","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2214, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"121","8.856882","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2215, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"122","8.959260","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2216, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"123","9.061666","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2217, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"124","9.164065","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2218, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"125","9.266462","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2219, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"126","9.368862","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2220, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"128","9.471256","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2222, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"129","9.573683","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2223, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"130","9.676102","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2224, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"131","9.778471","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2225, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"132","9.880725","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2226, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"133","9.983295","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2227, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"134","10.085726","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2228, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"135","10.188052","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2229, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"136","10.292139","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2230, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"137","10.392899","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2231, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"138","10.495309","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2232, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"139","10.597678","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2233, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"140","10.700100","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2234, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"141","10.802501","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2235, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"142","10.904900","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2236, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"143","11.007304","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2237, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"144","11.109699","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2238, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"145","11.212135","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2239, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"146","11.314514","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2240, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"147","11.416881","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2241, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"148","11.519296","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2242, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"149","11.621720","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2243, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"150","11.724090","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2244, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"151","11.826491","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2245, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"152","11.928891","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2246, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"153","12.031281","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2247, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"154","12.133701","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2248, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"155","12.236162","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2249, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"156","12.338507","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2250, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"157","12.440886","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2251, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"158","12.543304","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2252, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"159","12.645693","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2253, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"160","12.748119","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2254, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"161","12.850311","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2255, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"162","12.952906","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2256, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"163","13.055305","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2257, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"164","13.157542","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2258, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"165","13.260096","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2259, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"166","13.362496","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2260, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"167","13.464914","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2261, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"168","13.567317","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2262, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"169","13.669729","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2263, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"170","13.772117","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2264, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"171","13.874516","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2265, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"172","13.976911","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2266, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"173","14.079321","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2267, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"174","14.181721","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2268, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"175","14.284126","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2269, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"176","14.386523","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2270, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"177","14.488927","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2271, FN=0, Flags=........C, BI=100, SSID=Z5241154"
